DATE;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;DATE_YYYY_MM_DD;Holiday;Temperature;Solar_Irradiation;Power;Power_fitted;IS_Outlier;IS_Missing;IS_Missing_Outlier;IS_Repaired;Power_corrected;Power_original;Power_residuals;Power_fitted_TOW
2019-01-04 23:00:00+00:00;2019;1;1;4;4;4;95;119;23;True;2019-01-04;True;-3.69;0.89;30.6;37.35532839033842;False;False;False;False;30.6;30.6;6.75532839033842;37.35532839033842
2019-01-05 00:00:00+00:00;2019;1;1;5;5;5;96;120;0;False;2019-01-05;True;-3.65;0.68;29.9;40.09959303837344;False;False;False;False;29.9;29.9;10.199593038373443;40.09959303837344
2019-01-05 01:00:00+00:00;2019;1;1;5;5;5;97;121;1;False;2019-01-05;True;-4.16;1.2;28.7;43.25187076412871;False;False;False;False;28.7;28.7;14.551870764128711;43.25187076412871
2019-01-05 02:00:00+00:00;2019;1;1;5;5;5;98;122;2;False;2019-01-05;True;-4.89;1.05;34.9;44.62954584072315;False;False;False;False;34.9;34.9;9.729545840723148;44.62954584072315
2019-01-05 03:00:00+00:00;2019;1;1;5;5;5;99;123;3;False;2019-01-05;True;-5.22;1.81;35.1;50.94534094872351;False;False;False;False;35.1;35.1;15.84534094872351;50.94534094872351
2019-01-05 04:00:00+00:00;2019;1;1;5;5;5;100;124;4;False;2019-01-05;True;-5.57;2.13;33.7;48.44730659651167;True;False;False;False;33.7;33.7;14.74730659651167;48.44730659651167
2019-01-05 05:00:00+00:00;2019;1;1;5;5;5;101;125;5;False;2019-01-05;True;-5.88;2.4;34.8;52.38684828039065;True;False;False;False;34.8;34.8;17.586848280390655;52.38684828039065
2019-01-05 06:00:00+00:00;2019;1;1;5;5;5;102;126;6;False;2019-01-05;True;-6.08;2.57;38.7;50.09634198469765;False;False;False;False;38.7;38.7;11.39634198469765;50.09634198469765
2019-01-05 07:00:00+00:00;2019;1;1;5;5;5;103;127;7;False;2019-01-05;True;-6.47;2.58;72.9;69.18046157246013;False;False;False;False;72.9;72.9;-3.7195384275398737;69.18046157246013
2019-01-05 08:00:00+00:00;2019;1;1;5;5;5;104;128;8;False;2019-01-05;True;-6.82;2.88;41.3;63.89779924999049;True;False;False;False;41.3;41.3;22.597799249990494;63.89779924999049
2019-01-05 09:00:00+00:00;2019;1;1;5;5;5;105;129;9;False;2019-01-05;True;-6.73;10.56;42.6;57.72623295937231;False;False;False;False;42.6;42.6;15.12623295937231;57.72623295937231
