DATE;Holiday;Temperature;Solar_Irradiation;Power;DATE_YYYY_MM_DD;DATE_year;DATE_month_year;DATE_week_year;DATE_day_year;DATE_day_month;DATE_day_week;DATE_hour_year;DATE_hour_week;DATE_hour_day;DATE_weekday;slope_Temp;slope_Irrad;intercept;minimum;Power_fitted;Power_residuals;IS_Outlier
2019-01-15 14:00:00+00:00;True;-5.93;43.93;167.9;2019-01-15;2019;1;3;15;15;1;350;38;14;True;-5.9323289672744;-1.467052255160814e-08;117.76519690654224;3.832778329732301;152.9439070380034;-14.956092961996603;False
2019-01-15 15:00:00+00:00;True;-5.96;11.12;178.4;2019-01-15;2019;1;3;15;15;1;351;39;15;True;-5.283018838268019;-0.0789407792056158;121.46329371864516;0.2006776874511518;152.0722645299561;-26.327735470043905;False
2019-01-15 16:00:00+00:00;True;-6.3;1.92;191.9;2019-01-15;2019;1;3;15;15;1;352;40;16;True;-5.406489327609389;-0.0813772480747945;117.27381147570684;3.511893566638608;151.17844992334238;-40.72155007665762;True
2019-01-15 17:00:00+00:00;True;-6.01;2.82;156.0;2019-01-15;2019;1;3;15;15;1;353;41;17;True;-4.74050318013769;-0.1000328408585533;99.2945166313694;0.2437469941104135;127.5028481327758;-28.497151867224204;False
2019-01-15 18:00:00+00:00;True;-5.82;2.54;95.0;2019-01-15;2019;1;3;15;15;1;354;42;18;True;-2.6652401296565844;-0.0585875670622646;56.27439140642301;0.5297277817963915;71.63727654068619;-23.362723459313813;False
2019-01-15 19:00:00+00:00;True;-5.46;2.15;74.9;2019-01-15;2019;1;3;15;15;1;355;43;19;True;-2.6083761924540063;-0.4267007689584655;56.49692821094652;4.851843639688675;69.8212555684847;-5.078744431515304;False
2019-01-15 20:00:00+00:00;True;-5.01;2.36;75.0;2019-01-15;2019;1;3;15;15;1;356;44;20;True;-2.673417635102836;-1.21050930559255;51.85439617131343;1.2861009591882937;62.39141656198022;-12.608583438019778;False
2019-01-15 21:00:00+00:00;True;-4.71;1.82;74.7;2019-01-15;2019;1;3;15;15;1;357;45;21;True;-3.172357011971815;-0.3346519341923004;55.40049499438434;2.4352114419167115;69.7332300005416;-4.966769999458407;False
2019-01-15 22:00:00+00:00;True;-4.5;2.05;48.3;2019-01-15;2019;1;3;15;15;1;358;46;22;True;-2.3102866777591053;-2.370261477638743e-10;35.87005965647202;0.0701028318276021;46.266349705902094;-2.033650294097903;False
2019-01-15 23:00:00+00:00;True;-4.27;2.28;46.5;2019-01-15;2019;1;3;15;15;1;359;47;23;True;-2.728821866973227;-0.6923352158220922;37.024921168949554;2.5192740362077366;47.09846624885086;0.5984662488508619;False
2019-01-16 00:00:00+00:00;True;-4.18;3.34;52.7;2019-01-16;2019;1;3;16;16;2;360;48;0;True;-2.476459507550653;-0.3062971037939377;35.05650402574782;0.0993335439391403;44.3850724406378;-8.314927559362204;False
2019-01-16 01:00:00+00:00;True;-4.09;3.6;53.2;2019-01-16;2019;1;3;16;16;2;361;49;1;True;-2.703316371127614;-0.5160852230344198;36.27255120772711;1.8989988014454275;45.47120836271514;-7.728791637284864;False
2019-01-16 02:00:00+00:00;True;-3.96;3.68;50.2;2019-01-16;2019;1;3;16;16;2;362;50;2;True;-2.4779038916925447;-4.3281468306466656e-06;37.40028466994186;1.6391564173464626;47.212768153464005;-2.987231846535998;False
2019-01-16 03:00:00+00:00;True;-3.88;3.41;46.7;2019-01-16;2019;1;3;16;16;2;363;51;3;True;-2.770688958708354;-0.0856940923066494;37.06213942865431;0.5238827229987936;47.52019573367705;0.8201957336770462;False
2019-01-16 04:00:00+00:00;True;-3.83;4.01;47.6;2019-01-16;2019;1;3;16;16;2;364;52;4;True;-2.878066642254925;-2.713259029573205e-11;36.57516203503463;6.120914760634261;47.598157274762194;-0.0018427252378074854;False
2019-01-16 05:00:00+00:00;True;-3.74;3.93;53.9;2019-01-16;2019;1;3;16;16;2;365;53;5;True;-2.7357375220961937;-0.0034297656883558;36.61750029161243;0.6261260747042267;46.83567964509696;-7.064320354903039;False
2019-01-16 06:00:00+00:00;True;-3.69;3.95;49.6;2019-01-16;2019;1;3;16;16;2;366;54;6;True;-2.590806812913702;-0.0092120794210625;37.86823285010914;1.7867845330522805;47.3919222760475;-2.208077723952499;False
2019-01-16 07:00:00+00:00;True;-3.76;3.88;59.2;2019-01-16;2019;1;3;16;16;2;367;55;7;True;-2.7340483731052028;-0.0038955894515865;45.34194916601025;0.111351693590978;55.60685616181365;-3.59314383818635;False
2019-01-16 08:00:00+00:00;True;-3.82;4.31;74.4;2019-01-16;2019;1;3;16;16;2;368;56;8;True;-3.344392574916174;-5.579481754467775e-07;56.2441913262023;5.104669218795634;69.01976855762544;-5.380231442374566;False
2019-01-16 09:00:00+00:00;True;-3.94;10.15;172.0;2019-01-16;2019;1;3;16;16;2;369;57;9;True;-5.550744248787168;-0.1031723232639872;138.63223342918783;3.170486113058369;159.4549666882798;-12.545033311720204;False
2019-01-16 10:00:00+00:00;True;-4.29;30.93;166.4;2019-01-16;2019;1;3;16;16;2;370;58;10;True;-5.75429838768941;-0.0141463360170141;121.13719270693666;8.227476054862128;145.38558661711798;-21.014413382882026;False
2019-01-16 11:00:00+00:00;True;-4.65;60.42;169.6;2019-01-16;2019;1;3;16;16;2;371;59;11;True;-5.687775961684285;-0.0367247667166535;124.96824118234396;2.89752786010813;149.19748899915567;-20.402511000844328;False
2019-01-16 12:00:00+00:00;True;-4.77;97.68;167.1;2019-01-16;2019;1;3;16;16;2;372;60;12;True;-5.206783052535199;-0.0078506683585639;118.28093626107984;2.470224508989821;142.35043813640823;-24.749561863591765;False
2019-01-16 13:00:00+00:00;True;-4.98;73.55;160.1;2019-01-16;2019;1;3;16;16;2;373;61;13;True;-5.17626321822252;-0.0012567415238935;114.1520107681216;0.101973400862812;139.8373682557874;-20.262631744212598;False
2019-01-16 14:00:00+00:00;True;-5.12;64.22;173.6;2019-01-16;2019;1;3;16;16;2;374;62;14;True;-5.213641240861912;-0.0350567659643486;123.22628479663126;11.326598443373491;147.66878243961378;-25.931217560386216;False
2019-01-16 15:00:00+00:00;True;-5.54;26.02;178.1;2019-01-16;2019;1;3;16;16;2;375;63;15;True;-5.14375218843781;-0.1587829510610041;127.7523485085096;8.624383414401395;152.11720324584775;-25.982796754152247;False
2019-01-16 16:00:00+00:00;True;-5.9;3.18;185.1;2019-01-16;2019;1;3;16;16;2;376;64;16;True;-5.290082235691207;-0.1675009482950698;123.93673744930254;10.053520406466474;154.61556962430234;-30.484430375697656;True
2019-01-16 17:00:00+00:00;True;-6.17;2.78;155.9;2019-01-16;2019;1;3;16;16;2;377;65;17;True;-4.444127628991637;-0.4154107581764012;105.19553337235509;7.135367653656798;131.4609589355031;-24.439041064496905;False
2019-01-16 18:00:00+00:00;True;-5.51;3.08;79.8;2019-01-16;2019;1;3;16;16;2;378;66;18;True;-2.9920797792162097;-0.1893756964737564;58.64644226971932;4.1009353676270015;74.54952470806147;-5.250475291938528;False
2019-01-16 19:00:00+00:00;True;-4.84;2.6;78.2;2019-01-16;2019;1;3;16;16;2;379;67;19;True;-2.9306752731756505;-0.2864566671417981;55.00035440924766;0.6023087889730158;68.44003539684914;-9.759964603150863;False
2019-01-16 20:00:00+00:00;True;-5.13;2.1;76.4;2019-01-16;2019;1;3;16;16;2;380;68;20;True;-3.1012069338335646;-0.7482111226733162;56.3177609841813;1.8707877398591333;70.65570919713352;-5.744290802866487;False
2019-01-16 21:00:00+00:00;True;-5.61;2.22;73.3;2019-01-16;2019;1;3;16;16;2;381;69;21;True;-2.5393764044657754;-1.3271102826685932;49.53661472785832;3.341454614898717;60.836331529387046;-12.463668470612951;False
2019-01-16 22:00:00+00:00;True;-5.19;2.92;55.3;2019-01-16;2019;1;3;16;16;2;382;70;22;True;-2.165289042177639;-1.1425653427698504e-06;37.27498525772703;1.1848613675836073;48.512832050338176;-6.787167949661821;False
2019-01-16 23:00:00+00:00;True;-4.97;2.79;49.9;2019-01-16;2019;1;3;16;16;2;383;71;23;True;-2.39093092950608;-0.0913240055997524;36.352519982537785;3.983680406653571;47.9806527265597;-1.9193472734403016;False
2019-01-17 00:00:00+00:00;True;-5.26;3.99;57.2;2019-01-17;2019;1;3;17;17;3;384;72;0;True;-2.4828497295569547;-0.0002554399988475;36.8309368171998;0.8350479902990116;49.889707189073974;-7.310292810926029;False
2019-01-17 01:00:00+00:00;True;-4.64;4.91;53.7;2019-01-17;2019;1;3;17;17;3;385;73;1;True;-2.577761887736859;-0.0172309781630472;37.33259572699115;2.00103260637966;49.20880678330961;-4.491193216690391;False
2019-01-17 02:00:00+00:00;True;-3.55;4.8;54.9;2019-01-17;2019;1;3;17;17;3;386;74;2;True;-2.295748610456379;-3.67249033023312e-08;36.81023278058283;0.097601698105054;44.96014017142344;-9.939859828576559;False
2019-01-17 03:00:00+00:00;True;-2.4;4.33;50.9;2019-01-17;2019;1;3;17;17;3;387;75;3;True;-2.5161207422563887;-1.435550799003663;42.02832331620728;5.992597768882862;41.85107813793675;-9.048921862063246;False
2019-01-17 04:00:00+00:00;True;-0.71;4.35;51.2;2019-01-17;2019;1;3;17;17;3;388;76;4;True;-2.5056776146296538;-0.2940874643712601;40.49995112552594;6.260702488884709;40.99970176189801;-10.200298238101993;False
2019-01-17 05:00:00+00:00;True;0.22;3.93;41.2;2019-01-17;2019;1;3;17;17;3;389;77;5;True;-2.3499638350484444;-0.0476862223385121;37.034723666046034;6.270417344942633;36.330324768545026;-4.869675231454977;False
2019-01-17 06:00:00+00:00;True;1.08;3.73;51.9;2019-01-17;2019;1;3;17;17;3;390;78;6;True;-2.361061904101267;-0.0244265058570136;39.26931076417054;7.641727146075548;36.628253040894506;-15.271746959105492;False
2019-01-17 07:00:00+00:00;True;1.95;3.28;47.5;2019-01-17;2019;1;3;17;17;3;391;79;7;True;-2.5293930727236886;-0.0220798152059257;46.02031380477772;0.0158795672514531;41.015575519091094;-6.484424480908906;False
2019-01-17 08:00:00+00:00;True;2.5;4.4;59.1;2019-01-17;2019;1;3;17;17;3;392;80;8;True;-3.400480270452305;-0.0092901024436548;59.620230271201294;0.0546532472718916;51.07815314431845;-8.021846855681552;False
2019-01-17 09:00:00+00:00;True;2.71;19.02;131.7;2019-01-17;2019;1;3;17;17;3;393;81;9;True;-5.7527871121353735;-0.0695305845144502;136.59645597126217;7.575438124170657;119.68393117991047;-12.016068820089515;False
2019-01-17 10:00:00+00:00;True;2.82;40.86;124.1;2019-01-17;2019;1;3;17;17;3;394;82;10;True;-5.46744572703755;-0.033455138009439;122.12944911227343;4.399614550727449;105.34427522296187;-18.755724777038125;False
2019-01-17 11:00:00+00:00;True;2.83;63.71;127.0;2019-01-17;2019;1;3;17;17;3;395;83;11;True;-5.847018590481647;-0.0498419079580421;131.57372212591417;2.730352897483628;111.85123155884425;-15.148768441155752;False
2019-01-17 12:00:00+00:00;True;2.68;58.35;118.4;2019-01-17;2019;1;3;17;17;3;396;84;12;True;-5.681623318401665;-0.0042801683355806;116.91163220581996;1.2987520213254726;101.43513389012237;-16.964866109877633;False
2019-01-17 13:00:00+00:00;True;2.11;46.74;118.5;2019-01-17;2019;1;3;17;17;3;397;85;13;True;-5.465924829485506;-0.0339394968972509;124.9895467114303;0.8404706074631257;111.87011323623837;-6.6298867637616326;False
2019-01-17 14:00:00+00:00;True;1.37;25.14;116.6;2019-01-17;2019;1;3;17;17;3;398;86;14;True;-5.171112846742729;-0.0383742359629761;120.92488612622692;0.1473564092141215;112.87573323408017;-3.724266765919822;False
2019-01-17 15:00:00+00:00;True;0.94;11.95;122.3;2019-01-17;2019;1;3;17;17;3;399;87;15;True;-5.173247381073745;-0.0344594567878505;122.68175315797669;1.0375992455772047;117.40711011115255;-4.892889888847449;False
2019-01-17 16:00:00+00:00;True;0.79;2.93;128.4;2019-01-17;2019;1;3;17;17;3;400;88;16;True;-5.213494984729979;-0.1277873086155853;125.87031636041252;3.217943220799606;121.37723850823217;-7.022761491767838;False
2019-01-17 17:00:00+00:00;True;0.43;2.18;101.4;2019-01-17;2019;1;3;17;17;3;401;89;17;True;-4.487506374097737;-0.4327194935840132;110.54571359749886;5.0645306098316825;107.67275736062368;6.272757360623672;False
2019-01-17 18:00:00+00:00;True;0.06;2.29;65.0;2019-01-17;2019;1;3;17;17;3;402;90;18;True;-2.3207070701338592;-0.3566992702318928;57.88504359306992;1.907426543990888;56.92895984003086;-8.071040159969137;False
2019-01-17 19:00:00+00:00;True;-0.41;1.78;57.6;2019-01-17;2019;1;3;17;17;3;403;91;19;True;-2.617226100126988;-0.7731510999711958;54.73203887215253;1.0393824065030892;54.42889261525587;-3.1711073847441327;False
2019-01-17 20:00:00+00:00;True;-1.04;1.5;83.2;2019-01-17;2019;1;3;17;17;3;404;92;20;True;-3.1204206082131685;-0.4986816711620663;54.740980763866666;0.0226312414311827;57.23819568966526;-25.961804310334742;False
2019-01-17 21:00:00+00:00;True;-1.69;1.54;66.9;2019-01-17;2019;1;3;17;17;3;405;93;21;True;-2.5858854854415494;-2.2525456119601373;52.20082960991648;4.743584430763153;53.10205583789409;-13.797944162105914;False
2019-01-17 22:00:00+00:00;True;-2.33;2.53;44.4;2019-01-17;2019;1;3;17;17;3;406;94;22;True;-1.8801313627545269;-2.16615365753862e-09;33.654887448720885;0.1008319660209771;38.03559351845857;-6.36440648154143;False
2019-01-17 23:00:00+00:00;True;-2.86;2.86;53.4;2019-01-17;2019;1;3;17;17;3;407;95;23;True;-2.021592442590721;-1.064296483003585e-09;34.21660091135006;4.86461625973731;39.99835529411564;-13.401644705884358;False
2019-01-18 00:00:00+00:00;True;-3.88;3.46;57.0;2019-01-18;2019;1;3;18;18;4;408;96;0;True;-2.284841328105911;-3.899552117547151e-06;36.21574843139004;3.143546517630934;45.08091929199065;-11.919080708009353;False
2019-01-18 01:00:00+00:00;True;-4.69;4.26;49.8;2019-01-18;2019;1;3;18;18;4;409;97;1;True;-2.2151716162671105;-5.0218601719482585e-09;34.48183079855422;1.4595577637826058;44.87098565745384;-4.929014342546154;False
2019-01-18 02:00:00+00:00;True;-5.13;4.64;51.1;2019-01-18;2019;1;3;18;18;4;410;98;2;True;-2.531795278902678;-8.888176698096846e-07;36.02852133353245;4.078050063208687;49.01662699018921;-2.083373009810792;False
2019-01-18 03:00:00+00:00;True;-5.26;4.73;53.3;2019-01-18;2019;1;3;18;18;4;411;99;3;True;-2.3383525243468224;-1.127341523821097;39.03031207498532;0.1600783917923861;45.99772094537581;-7.3022790546241865;False
2019-01-18 04:00:00+00:00;True;-5.78;4.24;52.4;2019-01-18;2019;1;3;18;18;4;412;100;4;True;-2.3011194681351976;-0.9737070352790932;39.62228205344922;0.0930666574954294;48.794234749687305;-3.605765250312693;False
2019-01-18 05:00:00+00:00;True;-6.46;4.04;65.3;2019-01-18;2019;1;3;18;18;4;413;101;5;True;-2.2520658656476957;-0.1306288814013295;37.86560461371539;7.831715598378344;51.88620942493814;-13.41379057506186;False
2019-01-18 06:00:00+00:00;True;-7.2;3.73;62.1;2019-01-18;2019;1;3;18;18;4;414;102;6;True;-2.343287597522784;-0.0025129384589481;39.13907809455801;0.1612236659374253;56.00137553627018;-6.09862446372982;False
2019-01-18 07:00:00+00:00;True;-7.61;3.75;74.7;2019-01-18;2019;1;3;18;18;4;415;103;7;True;-2.5919259446165106;-0.1542253087859115;54.55546232355924;3.255545056989931;73.70167385414372;-0.9983261458562822;False
2019-01-18 08:00:00+00:00;True;-8.11;4.88;85.3;2019-01-18;2019;1;3;18;18;4;416;104;8;True;-2.6490918252583864;-0.02592848588107;59.13892408217979;3.366270166349209;80.49652777392569;-4.803472226074305;False
2019-01-18 09:00:00+00:00;True;-8.05;49.27;191.1;2019-01-18;2019;1;3;18;18;4;417;105;9;True;-5.57483731019229;-0.0678315514432412;135.4627348716982;1.6483275984903591;176.99811467913764;-14.101885320862351;False
2019-01-18 10:00:00+00:00;True;-7.25;72.31;178.4;2019-01-18;2019;1;3;18;18;4;418;106;10;True;-4.278177457034105;-0.0672375154850848;123.2795470983195;0.2056349136436343;149.43438891709027;-28.96561108290973;False
2019-01-18 11:00:00+00:00;True;-6.05;65.26;168.4;2019-01-18;2019;1;3;18;18;4;419;107;11;True;-5.4474652612542815;-0.0696375226829241;136.51018133475682;0.1058769134829133;164.92280143505758;-3.4771985649424266;False
2019-01-18 12:00:00+00:00;True;-5.03;80.03;169.3;2019-01-18;2019;1;3;18;18;4;420;108;12;True;-5.422069847700898;-0.0422505906547818;131.49268991361436;9.353524570434043;155.3843864774477;-13.91561352255232;False
2019-01-18 13:00:00+00:00;True;-4.42;113.66;167.4;2019-01-18;2019;1;3;18;18;4;421;109;13;True;-5.30449431205131;-0.0272876253193924;120.85151513124045;2.22328319493662;141.1958684967051;-26.204131503294917;False
2019-01-18 14:00:00+00:00;True;-4.33;58.47;159.3;2019-01-18;2019;1;3;18;18;4;422;110;14;True;-5.004885195111097;-0.0333180650474536;113.14896189520604;0.4950834367764279;132.87200752671248;-26.42799247328753;False
2019-01-18 15:00:00+00:00;True;-3.79;25.74;168.8;2019-01-18;2019;1;3;18;18;4;423;111;15;True;-5.098468271333337;-0.0407139009786826;113.41730704149838;0.1735644414441111;131.69252597866043;-37.107474021339584;True
2019-01-18 16:00:00+00:00;True;-4.29;0.86;166.8;2019-01-18;2019;1;3;18;18;4;424;112;16;True;-5.098229444308576;-0.1037957737009242;123.06339890893553;1.5924821914185543;144.84553885963652;-21.95446114036349;False
2019-01-18 17:00:00+00:00;True;-4.27;0.62;139.3;2019-01-18;2019;1;3;18;18;4;425;113;17;True;-4.459921585676412;-0.2018721211014623;102.23443318833785;3.985085617271237;121.1531376440932;-18.146862355906805;False
2019-01-18 18:00:00+00:00;True;-4.1;0.73;80.2;2019-01-18;2019;1;3;18;18;4;426;114;18;True;-2.281780181479436;-0.286874103860843;57.34576137523972;0.9997971162430492;66.49164202348699;-13.708357976513014;False
2019-01-18 19:00:00+00:00;True;-3.68;0.38;76.8;2019-01-18;2019;1;3;18;18;4;427;115;19;True;-2.3703332498118743;-0.5212810141980961;52.03556787370388;3.0921097216307643;60.5603074476163;-16.239692552383694;False
2019-01-18 20:00:00+00:00;True;-3.01;0.59;77.5;2019-01-18;2019;1;3;18;18;4;428;116;20;True;-3.277704796034934;-0.8472777170953468;58.26465321307072;1.8675417069442388;67.63065079604962;-9.869349203950378;False
2019-01-18 21:00:00+00:00;True;-2.53;0.14;75.5;2019-01-18;2019;1;3;18;18;4;429;117;21;True;-3.215059572795216;-0.6156573546241659;52.36195145376728;1.9440978941596183;60.409860143291795;-15.090139856708205;False
2019-01-18 22:00:00+00:00;True;-3.38;0.04;56.0;2019-01-18;2019;1;3;18;18;4;430;118;22;True;-2.0310734389489733;-0.1987053025737639;30.717578149604734;0.5610622733489463;37.57465816114931;-18.42534183885069;False
2019-01-18 23:00:00+00:00;True;-4.67;0.32;49.6;2019-01-18;2019;1;3;18;18;4;431;119;23;True;-1.849078340522312;-3.3232835563650896e-08;30.57814509822445;0.7409423640315325;39.21334093782914;-10.386659062170864;False
2019-01-19 00:00:00+00:00;True;-5.82;1.33;58.5;2019-01-19;2019;1;3;19;19;5;432;120;0;False;-2.0336977336493445;-1.5519197530238146e-07;32.67177096525308;2.689521265630729;44.507891568686944;-13.992108431313056;False
2019-01-19 01:00:00+00:00;True;-6.69;2.01;57.9;2019-01-19;2019;1;3;19;19;5;433;121;1;False;-2.156032627807346;-0.1758913009503278;34.56168796621677;2.11729346248149;48.63200473133776;-9.26799526866224;False
2019-01-19 02:00:00+00:00;True;-7.46;2.19;62.5;2019-01-19;2019;1;3;19;19;5;434;122;2;False;-2.0204207771419638;-1.6266512076773297e-07;34.7996325860225;2.904921377870043;49.871971227264936;-12.628028772735064;False
2019-01-19 03:00:00+00:00;True;-7.21;2.64;66.4;2019-01-19;2019;1;3;19;19;5;435;123;3;False;-2.4223602033498626;-1.1768782288154962;39.67870853157845;1.9160466650239711;54.03696707365805;-12.363032926341958;False
2019-01-19 04:00:00+00:00;True;-7.43;2.69;59.3;2019-01-19;2019;1;3;19;19;5;436;124;4;False;-2.0660891883088626;-0.7012958726802545;38.01654252956138;2.1898573082637696;51.48109930118634;-7.818900698813657;False
2019-01-19 05:00:00+00:00;True;-7.77;2.89;56.1;2019-01-19;2019;1;3;19;19;5;437;125;5;False;-2.384884072241748;-0.0783833293497725;38.6015056018343;4.591460824174807;56.905527021331835;0.8055270213318337;False
2019-01-19 06:00:00+00:00;True;-7.68;2.98;61.7;2019-01-19;2019;1;3;19;19;5;438;126;6;False;-1.982148353337906;-0.057366951151302;38.212288348888215;0.0745867119027786;53.26423418809246;-8.435765811907544;False
2019-01-19 07:00:00+00:00;True;-7.77;2.6;81.9;2019-01-19;2019;1;3;19;19;5;439;127;7;False;-2.644555291017467;-0.0461027362859848;52.63766327026357;9.362538697287668;73.06599076712573;-8.83400923287428;False
2019-01-19 08:00:00+00:00;True;-7.15;4.22;71.9;2019-01-19;2019;1;3;19;19;5;440;128;8;False;-2.2414749457805305;-0.0199612457891666;48.49616713176642;2.1755075732007985;64.43847653686693;-7.4615234631330765;False
2019-01-19 09:00:00+00:00;True;-6.22;23.42;70.9;2019-01-19;2019;1;3;19;19;5;441;129;9;False;-1.9717160728816232;-0.0061577600777068;44.50278293106474;1.1675150087549166;56.622642163368546;-14.27735783663146;False
2019-01-19 10:00:00+00:00;True;-5.68;54.87;65.9;2019-01-19;2019;1;3;19;19;5;442;130;10;False;-1.7845658810488834;-0.008859620937501;43.96498775168645;1.7230478286388364;53.61519455520343;-12.284805444796575;False
2019-01-19 11:00:00+00:00;True;-4.88;69.78;64.4;2019-01-19;2019;1;3;19;19;5;443;131;11;False;-1.6978639271100875;-0.0190935986715656;44.64326906273077;0.195225097230079;51.59649371172614;-12.803506288273866;False
2019-01-19 12:00:00+00:00;True;-3.84;88.25;55.1;2019-01-19;2019;1;3;19;19;5;444;132;12;False;-1.6969045591790124;-0.0171847637893504;41.965352520816886;3.0513134642606867;46.96491062365412;-8.135089376345881;False
2019-01-19 13:00:00+00:00;True;-2.8;63.12;64.0;2019-01-19;2019;1;3;19;19;5;445;133;13;False;-1.9265113848210995;-8.595116015214292e-09;39.38425624495706;0.2208843551279685;44.77848757993242;-19.221512420067583;False
2019-01-19 14:00:00+00:00;True;-2.42;53.45;56.6;2019-01-19;2019;1;3;19;19;5;446;134;14;False;-1.7912813738428286;-0.0239649529748099;43.44215932595743;3.521162292534982;46.496133514153485;-10.103866485846517;False
2019-01-19 15:00:00+00:00;True;-2.52;20.52;53.4;2019-01-19;2019;1;3;19;19;5;447;135;15;False;-1.995341190358995;-0.0279366771273383;44.130465705411815;3.16412815356238;48.5854648904635;-4.8145351095365;False
2019-01-19 16:00:00+00:00;True;-2.67;1.19;57.8;2019-01-19;2019;1;3;19;19;5;448;136;16;False;-1.8404440473079289;-0.1286984372777647;45.9413815201725;3.508671959446472;50.70221598612412;-7.097784013875874;False
2019-01-19 17:00:00+00:00;True;-2.95;0.18;68.7;2019-01-19;2019;1;3;19;19;5;449;137;17;False;-1.865474479657452;-0.0380737668553567;42.84805046729705;4.034644797745901;48.34434690425257;-20.355653095747435;False
2019-01-19 18:00:00+00:00;True;-2.99;0.08;55.7;2019-01-19;2019;1;3;19;19;5;450;138;18;False;-1.7911975357803291;-0.2741120603506808;42.7884106153552;2.801954522035329;48.122162282510324;-7.577837717489679;False
2019-01-19 19:00:00+00:00;True;-2.37;0.26;55.2;2019-01-19;2019;1;3;19;19;5;451;139;19;False;-2.0564941921790325;-0.2071927827601186;40.51772423265178;1.4195574050357636;45.33774534459845;-9.86225465540155;False
2019-01-19 20:00:00+00:00;True;-1.96;0.36;54.9;2019-01-19;2019;1;3;19;19;5;452;140;20;False;-2.0237766082017754;-1.4561368605910985;41.27877002441609;4.121628021428895;44.72116290667878;-10.17883709332122;False
2019-01-19 21:00:00+00:00;True;-2.29;0.32;64.3;2019-01-19;2019;1;3;19;19;5;453;141;21;False;-2.189739180279145;-1.1390828849110115;43.95762967851535;2.0517163589249194;48.60762587818307;-15.692374121816925;False
2019-01-19 22:00:00+00:00;True;-1.79;0.21;42.0;2019-01-19;2019;1;3;19;19;5;454;142;22;False;-1.4159291500963058;-0.4388410463091294;24.53550941181213;2.116946960710248;26.9778659707596;-15.022134029240402;False
2019-01-19 23:00:00+00:00;True;-1.79;1.24;37.8;2019-01-19;2019;1;3;19;19;5;455;143;23;False;-1.3874737787513918;-0.1682962712156868;25.34800036705663;1.3367180455099557;27.62289105471417;-10.177108945285827;False
2019-01-20 00:00:00+00:00;True;-1.28;1.07;41.5;2019-01-20;2019;1;3;20;20;6;456;144;0;False;-1.6873800880130414;-6.564371291993556e-10;27.716321506437662;1.473416717403428;29.876168018391965;-11.623831981608035;False
2019-01-20 01:00:00+00:00;True;-1.02;1.05;32.2;2019-01-20;2019;1;3;20;20;6;457;145;1;False;-1.7302716687367146;-1.1833706485130455;28.41164870159484;0.2739642027095339;28.933986622767588;-3.266013377232415;False
2019-01-20 02:00:00+00:00;True;-1.38;2.11;40.0;2019-01-20;2019;1;3;20;20;6;458;146;2;False;-1.9036544645770397;-1.5782561009457634;31.31873551124584;2.301780647756899;30.615658299366594;-9.384341700633406;False
2019-01-20 03:00:00+00:00;True;-2.06;2.15;36.3;2019-01-20;2019;1;3;20;20;6;459;147;3;False;-1.801444079776644;-0.44041950904598;29.553451646294988;1.2906310759162871;32.31752450618602;-3.982475493813979;False
2019-01-20 04:00:00+00:00;True;-2.73;2.28;39.2;2019-01-20;2019;1;3;20;20;6;460;148;4;False;-1.927247157062327;-0.6347926125909691;29.222049392616544;4.502790395493156;33.03610697468929;-6.163893025310713;False
2019-01-20 05:00:00+00:00;True;-3.16;2.56;37.9;2019-01-20;2019;1;3;20;20;6;461;149;5;False;-2.123311129941144;-0.1148245603930619;29.69283882480137;3.0109599466492107;36.108551120809146;-1.7914488791908525;False
2019-01-20 06:00:00+00:00;True;-2.97;2.35;47.9;2019-01-20;2019;1;3;20;20;6;462;150;6;False;-1.7323096749715;-0.0391569264266988;30.087052820588973;1.61802609430376;35.139993778151585;-12.760006221848414;False
2019-01-20 07:00:00+00:00;True;-2.82;2.29;45.2;2019-01-20;2019;1;3;20;20;6;463;151;7;False;-2.2286054337725867;-0.0265088510496767;37.54630014298668;2.8778474548267177;43.770262197321614;-1.429737802678389;False
2019-01-20 08:00:00+00:00;True;-2.88;3.52;57.0;2019-01-20;2019;1;3;20;20;6;464;152;8;False;-2.2819884736046574;-0.0110129572686157;42.01132012018426;4.591574976960377;48.544681314580146;-8.455318685419854;False
2019-01-20 09:00:00+00:00;True;-3.1;17.29;55.1;2019-01-20;2019;1;3;20;20;6;465;153;9;False;-2.062306896008977;-0.0237928261687134;45.13419385858402;1.602031559185157;51.1159672717548;-3.9840327282452037;False
2019-01-20 10:00:00+00:00;True;-3.15;62.72;61.8;2019-01-20;2019;1;3;20;20;6;466;154;10;False;-1.9823760237471768;-0.0139359578708448;45.11581334115397;0.4248945302176826;50.486234538298184;-11.313765461701813;False
2019-01-20 11:00:00+00:00;True;-3.11;94.73;58.3;2019-01-20;2019;1;3;20;20;6;467;155;11;False;-2.1325575471393465;-0.0156455243764647;43.41644517968538;3.2046839847835296;48.56659862710625;-9.733401372893745;False
2019-01-20 12:00:00+00:00;True;-3.19;91.81;53.1;2019-01-20;2019;1;3;20;20;6;468;156;12;False;-2.005577993036316;-8.807534396741551e-09;39.266379156414416;0.2589859846148421;45.66417214558054;-7.435827854419465;False
2019-01-20 13:00:00+00:00;True;-3.3;113.08;53.6;2019-01-20;2019;1;3;20;20;6;469;157;13;False;-1.9538499659442647;-0.0014380198119222;39.9759924772662;1.6759294229189048;46.26108608455011;-7.3389139154498935;False
